Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,avgAQI
2012-04-13,2012,4,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022647,0.042,10,39,0.208333,0.3,22,3.0,2.075,6.3,5,9.0,21.591667,49.2,23,46,24.25
2012-04-14,2012,4,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036471,0.046,10,43,0.358333,0.6,6,7.0,3.441667,11.8,6,16.0,29.2875,50.0,0,47,28.25
2012-04-15,2012,4,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027059,0.051,9,47,0.266667,0.4,21,5.0,1.925,4.2,19,6.0,23.554167,64.2,22,62,30.0
2012-04-16,2012,4,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032176,0.044,11,41,0.3875,0.5,0,6.0,1.820833,3.6,6,4.0,30.554167,54.2,1,51,25.5
2012-04-17,2012,4,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034941,0.042,9,39,0.225,0.3,0,3.0,1.165217,3.7,6,4.0,17.0375,30.5,5,28,18.5
2012-04-18,2012,4,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029,0.034,16,31,0.195833,0.2,0,2.0,0.66,1.4,15,1.0,14.833332999999998,32.6,14,30,16.0
2012-04-19,2012,4,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027941,0.037,11,34,0.244444,0.4,11,5.0,1.504167,5.0,6,7.0,20.166667,33.7,5,31,19.25
2012-04-20,2012,4,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033765,0.044,9,41,0.2375,0.3,5,3.0,0.745833,3.3,6,4.0,17.070833,43.0,5,41,22.25
2012-04-21,2012,4,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029294,0.037,10,34,0.2,0.2,0,2.0,0.4125,1.3,18,1.0,11.033333,21.3,0,20,14.25
2012-04-22,2012,4,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021824,0.026,7,24,0.2,0.2,0,2.0,0.341667,1.7,5,1.0,6.595833,9.6,5,8,8.75
2012-04-23,2012,4,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020353,0.025,20,23,0.179167,0.2,0,2.0,0.8125,2.3,19,3.0,10.929167,15.6,7,14,10.5
2012-04-24,2012,4,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038647,0.046,10,43,0.2,0.2,0,2.0,1.7208330000000005,4.6,4,6.0,11.004167,20.8,23,19,17.5
2012-04-25,2012,4,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042667,0.046,9,43,0.269565,0.4,6,5.0,2.095238,12.1,6,17.0,29.446154,56.6,6,53,29.5
2012-04-27,2012,4,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029067,0.032,9,30,0.2,0.2,16,2.0,0.618182,1.8,9,1.0,9.38,26.2,9,25,14.5
2012-04-28,2012,4,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036824,0.044,10,41,0.2,0.2,0,2.0,1.5625,3.4,5,4.0,10.983333,20.9,23,19,16.5
2012-04-29,2012,4,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046824,0.056,11,54,0.229167,0.3,1,3.0,1.6875,6.6,6,9.0,12.1,28.3,1,26,23.0
2012-04-30,2012,4,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043529,0.046,9,43,0.2,0.2,0,2.0,1.1375,3.4,5,4.0,12.529167,28.1,5,26,18.75
2012-05-01,2012,5,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028333,0.034,11,31,0.229167,0.3,12,3.0,0.5625,1.9,5,1.0,16.654545000000002,32.3,20,30,16.25
2012-05-02,2012,5,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023294,0.031,21,29,0.2,0.2,0,2.0,0.377778,1.3,20,1.0,14.2875,21.5,19,20,13.0
2012-05-03,2012,5,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020588,0.025,10,23,0.191667,0.2,0,2.0,0.520833,1.3,7,1.0,15.85,28.0,9,26,13.0
2012-05-04,2012,5,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014588,0.021,8,19,0.279167,0.5,23,6.0,1.354167,3.9,21,4.0,26.841667,55.3,19,52,20.25
2012-05-05,2012,5,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022941,0.027,18,25,0.2625,0.5,0,6.0,0.475,2.0,12,3.0,12.354167,20.5,0,19,13.25
2012-05-06,2012,5,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025471,0.034,7,31,0.2,0.2,0,2.0,0.566667,1.9,20,1.0,8.783333,17.7,19,16,12.5
2012-05-07,2012,5,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031529,0.033,19,31,0.2,0.2,0,2.0,1.0,3.5,5,4.0,13.904167,27.0,5,25,15.5
2012-05-08,2012,5,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035588,0.042,9,39,0.170588,0.2,0,2.0,0.68,2.4,2,3.0,11.608333,21.2,6,20,16.0
2012-05-09,2012,5,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014412,0.025,22,23,0.291667,0.4,15,5.0,0.645833,1.6,21,1.0,25.838889,41.0,20,39,17.0
2012-05-10,2012,5,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032824,0.042,10,39,0.216667,0.3,0,3.0,0.804167,3.5,23,4.0,15.866667,40.4,23,38,21.0
2012-05-11,2012,5,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032647,0.048,11,44,0.191667,0.2,0,2.0,1.441667,5.9,23,7.0,14.658333,40.4,23,38,22.75
2012-05-12,2012,5,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046294,0.061,12,71,0.325,0.5,4,6.0,2.433333,7.2,4,10.0,26.029167,51.1,21,48,33.75
2012-05-13,2012,5,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043,0.056,9,54,0.258333,0.3,0,3.0,2.141667,4.7,5,6.0,16.970833,31.9,6,29,23.0
2012-05-14,2012,5,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036529,0.038,10,35,0.2,0.2,0,2.0,1.2380950000000002,3.1,5,4.0,15.133333,35.7,6,33,18.5
2012-05-15,2012,5,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020529,0.035,7,32,0.1625,0.2,0,2.0,0.495455,1.8,1,1.0,16.471429,36.3,23,34,17.25
2012-05-16,2012,5,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031941,0.038,11,35,0.2375,0.3,8,3.0,1.0,1.9,23,1.0,21.958333,35.1,22,33,18.0
2012-05-17,2012,5,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027412,0.046,10,43,0.229167,0.4,23,5.0,0.970833,2.6,23,3.0,17.379167000000002,53.4,22,50,25.25
2012-05-18,2012,5,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028471,0.045,9,42,0.279167,0.5,1,6.0,0.758333,2.6,0,3.0,17.054167,52.5,0,49,25.0
2012-05-19,2012,5,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037176,0.049,8,45,0.25,0.4,6,5.0,1.254167,3.5,6,4.0,18.508333,34.7,0,32,21.5
2012-05-20,2012,5,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043118,0.054,9,50,0.2375,0.3,0,3.0,0.658333,1.4,1,1.0,10.104167,22.9,0,21,18.75
2012-05-21,2012,5,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018176,0.022,22,20,0.154167,0.2,0,2.0,0.1708329999999999,0.4,0,0.0,11.325,20.0,15,19,10.25
2012-05-22,2012,5,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019176,0.033,10,31,0.125,0.3,23,3.0,0.445833,2.4,21,3.0,13.645832999999998,39.0,23,37,18.5
2012-05-23,2012,5,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024067,0.037,9,34,0.28125,0.3,0,3.0,1.371429,3.1,0,4.0,21.954167,41.7,21,39,20.0
2012-05-24,2012,5,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023824,0.029,8,27,0.191667,0.2,0,2.0,0.308333,0.8,0,0.0,9.4375,15.8,13,14,10.75
2012-05-25,2012,5,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010706,0.015,8,14,0.1708329999999999,0.2,0,2.0,0.3875,1.5,20,1.0,14.6,24.2,18,23,10.0
2012-05-26,2012,5,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019765,0.04,10,37,0.25,0.6,23,7.0,1.525,3.4,23,4.0,20.8875,47.7,19,44,23.0
2012-05-27,2012,5,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027647,0.056,9,54,0.391667,0.7,2,8.0,1.4375,3.6,0,4.0,18.425,39.8,0,37,25.75
2012-05-28,2012,5,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046353,0.071,10,101,0.25,0.3,12,3.0,1.345833,2.2,6,3.0,16.470833,33.7,22,31,34.5
2012-05-29,2012,5,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034118,0.044,9,41,0.225,0.3,0,3.0,1.347826,3.3,7,4.0,14.6375,40.7,1,38,21.5
2012-05-30,2012,5,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023583,0.041,12,38,0.223529,0.3,20,3.0,1.540909,3.3,21,4.0,22.177273,43.0,23,41,21.5
2012-05-31,2012,5,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040647,0.055,9,51,0.220833,0.3,0,3.0,1.128571,3.3,0,4.0,17.066667000000002,47.2,0,44,25.5
2012-06-01,2012,6,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042824,0.048,18,44,0.1375,0.2,0,2.0,0.404167,1.4,4,1.0,6.975,13.1,8,12,14.75
2012-06-02,2012,6,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037941,0.053,10,49,0.1625,0.2,9,2.0,0.566667,1.4,10,1.0,9.0375,17.6,6,16,17.0
2012-06-03,2012,6,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042706,0.053,9,49,0.220833,0.3,4,3.0,0.983333,1.7,4,1.0,12.575,27.2,4,25,19.5
2012-06-04,2012,6,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031273,0.035,18,32,0.111765,0.2,0,2.0,0.141667,0.4,1,0.0,8.045833,15.9,5,14,12.0
2012-06-05,2012,6,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018176,0.028,8,26,0.120833,0.2,19,2.0,0.381818,1.1,5,1.0,10.75,26.0,23,25,13.5
2012-06-06,2012,6,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033118,0.044,13,41,0.320833,0.6,7,7.0,1.216667,3.8,6,4.0,19.089474,34.3,8,32,21.0
2012-06-07,2012,6,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027941,0.049,10,45,0.25,0.4,23,5.0,1.295833,3.0,6,4.0,23.579167,43.6,22,41,23.75
2012-06-08,2012,6,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026765,0.051,10,47,0.325,0.4,0,5.0,1.925,4.4,22,6.0,29.1625,49.1,21,46,26.0
2012-06-09,2012,6,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034176,0.05,11,46,0.329167,0.4,0,5.0,1.8458330000000005,2.9,3,3.0,23.841667,39.0,0,37,22.75
2012-06-10,2012,6,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.063059,0.072,11,105,0.391667,0.6,2,7.0,1.408333,2.4,2,3.0,19.229167,51.2,2,48,40.75
2012-06-11,2012,6,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036588,0.041,7,38,0.1708329999999999,0.3,0,3.0,0.420833,0.8,0,0.0,6.075,9.8,5,8,12.25
2012-06-12,2012,6,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031071,0.035,20,32,0.1333329999999999,0.2,16,2.0,0.385714,0.7,3,0.0,10.908333,21.3,19,20,13.5
2012-06-13,2012,6,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030588,0.037,9,34,0.120833,0.2,11,2.0,0.2375,1.5,19,1.0,10.283333,19.0,5,18,13.75
2012-06-14,2012,6,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026941,0.039,9,36,0.1333329999999999,0.2,0,2.0,0.216667,0.6,23,0.0,9.033333,17.6,19,16,13.5
2012-06-15,2012,6,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035588,0.051,10,47,0.176471,0.2,0,2.0,0.6,3.1,6,4.0,12.959091,31.6,5,29,20.5
2012-06-16,2012,6,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036353,0.045,8,42,0.166667,0.3,5,3.0,0.591667,2.2,5,3.0,10.633333,29.3,3,27,18.75
2012-06-17,2012,6,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029176,0.04,10,37,0.1,0.1,0,1.0,0.1875,0.5,12,0.0,5.195833,10.9,23,9,11.75
2012-06-18,2012,6,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027706,0.035,9,32,0.145833,0.2,2,2.0,0.55,1.7,1,1.0,12.1625,25.0,2,24,14.75
2012-06-19,2012,6,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0245,0.033,10,31,0.1,0.1,0,1.0,0.588889,1.6,16,1.0,9.1625,15.5,6,14,11.75
2012-06-20,2012,6,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.055765,0.077,10,122,0.258333,0.4,11,5.0,1.916667,4.2,23,6.0,20.785,37.7,7,35,42.0
2012-06-21,2012,6,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.064,0.08,10,133,0.245833,0.3,0,3.0,2.616667,7.5,1,10.0,17.033333,36.6,6,34,45.0
2012-06-22,2012,6,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037,0.066,9,87,0.291667,0.4,22,5.0,2.854167,9.1,2,13.0,26.958333000000003,54.0,22,51,39.0
2012-06-23,2012,6,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034176,0.048,10,44,0.241667,0.4,0,5.0,0.783333,3.1,7,4.0,12.720833,27.1,1,25,19.5
2012-06-24,2012,6,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.047118,0.058,10,61,0.216667,0.3,4,3.0,1.008333,1.8,8,1.0,12.020833,28.1,4,26,22.75
2012-06-25,2012,6,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033118,0.049,10,45,0.2,0.2,0,2.0,0.6875,2.0,21,3.0,14.9625,29.0,21,27,19.25
2012-06-26,2012,6,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026529,0.028,11,26,0.120833,0.2,0,2.0,0.558333,1.3,5,1.0,10.029167,15.1,4,14,10.75
2012-06-27,2012,6,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034714,0.044,10,41,0.125,0.2,5,2.0,0.847619,2.0,22,3.0,12.961905,26.5,5,25,17.75
2012-06-28,2012,6,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.060176,0.08,11,133,0.1875,0.3,23,3.0,2.166667,6.3,21,9.0,16.883333,38.5,21,36,45.25
2012-06-29,2012,6,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.059471,0.083,11,143,0.3125,0.4,10,5.0,2.179167,4.9,22,6.0,22.620833,43.2,7,41,48.75
2012-06-30,2012,6,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.057,0.069,9,97,0.2375,0.3,0,3.0,2.2625,4.1,23,6.0,13.670832999999998,26.3,5,25,32.75
2012-07-01,2012,7,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.050529,0.0819999999999999,9,140,0.254167,0.3,0,3.0,3.866667,10.6,8,14.0,15.683333,28.2,8,26,45.75
2012-07-02,2012,7,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027412,0.042,9,39,0.175,0.2,0,2.0,0.995833,3.3,7,4.0,16.095833,37.2,5,35,20.0
2012-07-03,2012,7,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0476,0.059,9,64,0.208333,0.3,7,3.0,1.471429,2.5,7,3.0,17.904348000000006,33.4,3,31,25.25
2012-07-04,2012,7,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.052412,0.068,10,93,0.220833,0.3,0,3.0,1.408333,3.0,3,4.0,12.1875,23.2,7,22,30.5
2012-07-05,2012,7,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040412,0.058,8,61,0.2,0.2,0,2.0,1.133333,3.0,0,4.0,12.779167,27.2,5,25,23.0
2012-07-06,2012,7,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043941,0.061,9,71,0.2,0.2,0,2.0,0.995833,2.4,12,3.0,14.305263,22.8,23,21,24.25
2012-07-07,2012,7,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.047471,0.066,9,87,0.270588,0.3,0,3.0,1.458333,3.2,6,4.0,13.5875,25.2,6,24,29.5
2012-07-08,2012,7,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.048941,0.069,12,97,0.1875,0.3,3,3.0,0.5875,1.4,19,1.0,9.179167,22.3,3,21,30.5
2012-07-09,2012,7,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037706,0.054,10,50,0.125,0.2,0,2.0,0.5,1.0,23,1.0,8.595833,19.7,23,18,17.75
2012-07-10,2012,7,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036143,0.054,10,50,0.179167,0.2,0,2.0,0.857143,1.6,17,1.0,11.316667,21.1,4,20,18.25
2012-07-11,2012,7,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033353,0.044,8,41,0.18125,0.2,0,2.0,0.917391,2.3,7,3.0,12.352381,21.7,6,20,16.5
2012-07-12,2012,7,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034059,0.044,11,41,0.195833,0.3,8,3.0,1.233333,3.2,8,4.0,17.083333,34.1,6,32,20.0
2012-07-13,2012,7,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.044941,0.065,11,84,0.229167,0.3,10,3.0,1.941667,4.3,8,6.0,20.870833,39.1,8,37,32.5
2012-07-14,2012,7,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.056941,0.069,9,97,0.229167,0.3,2,3.0,1.204167,2.8,1,3.0,14.0375,31.0,2,29,33.0
2012-07-15,2012,7,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040294,0.053,11,49,0.2,0.2,0,2.0,1.625,5.5,7,7.0,11.4625,22.7,7,21,19.75
2012-07-16,2012,7,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.045857,0.06,10,67,0.183333,0.2,0,2.0,1.170833,3.1,21,4.0,13.741667,20.7,19,19,23.0
2012-07-17,2012,7,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.067588,0.0819999999999999,11,140,0.2375,0.3,7,3.0,1.725,4.2,8,6.0,18.670833,40.9,6,38,46.75
2012-07-18,2012,7,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.045882,0.079,9,129,0.252941,0.3,6,3.0,2.619048,6.8,9,9.0,20.031579,41.6,19,39,45.0
2012-07-19,2012,7,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0317649999999999,0.037,10,34,0.25,0.3,0,3.0,0.9375,2.3,16,3.0,14.9875,42.8,2,40,20.0
2012-07-20,2012,7,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022706,0.027,9,25,0.2,0.2,0,2.0,0.245833,0.9,18,0.0,11.9375,18.3,5,17,11.0
2012-07-21,2012,7,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026941,0.037,10,34,0.1708329999999999,0.2,0,2.0,0.5625,1.5,4,1.0,8.120833,18.5,21,17,13.5
2012-07-22,2012,7,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031882,0.048,9,44,0.216667,0.4,8,5.0,1.154167,2.7,6,3.0,11.154167,22.8,3,21,18.25
2012-07-23,2012,7,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031867,0.038,9,35,0.21875,0.3,11,3.0,1.294737,4.5,5,6.0,17.255,27.8,6,25,17.25
2012-07-24,2012,7,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039,0.053,9,49,0.254167,0.3,0,3.0,1.508333,3.6,6,4.0,13.8375,25.6,6,24,20.0
2012-07-25,2012,7,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037647,0.047,12,44,0.195833,0.2,0,2.0,0.7125,2.6,22,3.0,12.4,37.8,22,35,21.0
2012-07-26,2012,7,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.049824,0.071,12,101,0.258333,0.3,0,3.0,1.516667,3.1,4,4.0,16.595833,24.9,9,23,32.75
2012-07-27,2012,7,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037176,0.051,10,47,0.204167,0.3,23,3.0,1.170833,2.5,2,3.0,16.154167,27.9,7,25,19.5
2012-07-28,2012,7,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046118,0.052,12,48,0.226667,0.3,0,3.0,0.208333,0.7,0,0.0,7.741667,18.2,0,17,17.0
2012-07-29,2012,7,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034059,0.044,10,41,0.183333,0.3,22,3.0,0.425,2.3,20,3.0,8.5625,33.3,20,31,19.5
2012-07-30,2012,7,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035706,0.046,10,43,0.227778,0.3,0,3.0,0.41,1.0,23,1.0,9.073684,15.2,4,14,15.25
2012-07-31,2012,7,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031529,0.04,10,37,0.2,0.2,0,2.0,0.45,1.0,18,1.0,11.858333,26.5,5,25,16.25
2012-08-01,2012,8,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018882,0.036,8,33,0.229167,0.4,22,5.0,0.6,1.1,5,1.0,17.9,44.0,21,42,20.25
2012-08-02,2012,8,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046706,0.064,11,80,0.404167,0.6,1,7.0,1.983333,5.9,4,7.0,25.404167,45.0,0,42,34.0
2012-08-03,2012,8,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040294,0.06,10,67,0.241667,0.3,7,3.0,1.091667,2.7,6,3.0,16.454167,32.3,7,30,25.75
2012-08-04,2012,8,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035176,0.044,9,41,0.166667,0.2,0,2.0,0.870833,2.0,1,3.0,9.545833,19.4,5,18,16.0
2012-08-05,2012,8,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032471,0.036,18,33,0.1,0.1,0,1.0,0.1708329999999999,0.3,5,0.0,5.666667,10.5,22,9,10.75
2012-08-06,2012,8,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021909,0.04,7,37,0.1708329999999999,0.2,7,2.0,0.9625,4.0,7,6.0,12.775,24.0,6,23,17.0
2012-08-07,2012,8,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038824,0.045,12,42,0.2,0.2,0,2.0,0.86087,2.6,0,3.0,15.229167000000002,24.9,5,23,17.5
2012-08-08,2012,8,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038412,0.065,9,84,0.220833,0.3,6,3.0,1.120833,1.9,10,1.0,17.445,34.8,5,32,30.0
2012-08-09,2012,8,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043941,0.056,9,54,0.166667,0.3,9,3.0,0.952381,2.1,6,3.0,11.125,26.2,7,25,21.25
2012-08-10,2012,8,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031176,0.038,12,35,0.105556,0.2,23,2.0,0.15,0.5,18,0.0,8.2875,16.1,22,15,13.0
2012-08-11,2012,8,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036824,0.042,10,39,0.1708329999999999,0.2,0,2.0,0.508333,1.0,5,1.0,7.708333,20.0,5,19,15.25
2012-08-12,2012,8,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043294,0.058,10,61,0.2,0.2,0,2.0,0.9,1.7,8,1.0,9.333333,16.0,6,15,19.75
2012-08-13,2012,8,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031,0.046,10,43,0.2,0.2,0,2.0,0.970833,2.7,23,3.0,14.229167000000002,39.0,23,37,21.25
2012-08-14,2012,8,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037059,0.042,10,39,0.3,0.4,6,5.0,1.690909,3.6,6,4.0,23.8375,49.8,8,46,23.5
2012-08-15,2012,8,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024471,0.043,8,40,0.261111,0.5,21,6.0,0.591667,1.8,22,1.0,22.045455,57.7,21,54,25.25
